,user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
338,用户43870,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湘潭大学
339,用户43863,2020/6/11 18:06,2020/6/11 18:06,1,0,0,武汉大学
340,用户43864,2020/6/11 18:06,2020/6/11 18:06,1,0,0,武汉纺织大学
341,用户43865,2020/6/11 18:06,2020/6/11 18:06,1,0,0,武汉工程大学
342,用户43866,2020/6/11 18:06,2020/6/11 18:06,1,0,0,武汉工程大学
343,用户43867,2020/6/11 18:06,2020/6/11 18:06,1,0,0,武汉理工大学
344,用户43856,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南人文科技学院
345,用户43857,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南商学院
346,用户43858,2020/6/11 18:06,2020/6/11 18:06,1,0,0,华中科技大学
347,用户43859,2020/6/11 18:06,2020/6/11 18:06,1,0,0,怀化学院
348,用户43860,2020/6/11 18:06,2020/6/11 18:06,1,0,0,武汉大学
349,用户43861,2020/6/11 18:06,2020/6/11 18:06,1,0,0,武汉大学
350,用户43862,2020/6/11 18:06,2020/6/11 18:06,1,0,0,武汉大学
351,用户43855,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南人文科技学院
352,用户43850,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南农业大学
353,用户43851,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南农业大学
354,用户43852,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南农业大学理学院
355,用户43853,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南人文科技学院
356,用户43854,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南人文科技学院
357,用户43847,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南科技学院
358,用户43848,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南科技学院
359,用户43849,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南科技学院
360,用户43846,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南科技学院
361,用户43840,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南大学
362,用户43841,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南大学数学
363,用户43842,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南大学数学
364,用户43843,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南工学院
365,用户43844,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南交通职业技术学院
366,用户43845,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南交通职业技术学院
367,用户43839,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南大学
368,用户43834,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北汽车工业学院
369,用户43835,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北师范学院
370,用户43836,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北医药学院
371,用户43837,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北医药学院
372,用户43838,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖南大学
373,用户43831,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北工业大学
374,用户43832,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北交通职业技术学院
375,用户43833,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北交通职业技术学院
376,用户43829,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北工业大学
377,用户43830,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北工业大学
378,用户43823,2020/6/11 18:06,2020/6/11 18:06,1,0,0,北华航天工业学院
379,用户43824,2020/6/11 18:06,2020/6/11 18:06,1,0,0,国防科技大学
380,用户43825,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北工程学院
381,用户43826,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北工业大学
382,用户43827,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北工业大学
383,用户43828,2020/6/11 18:06,2020/6/11 18:06,1,0,0,湖北工业大学
384,用户43816,2020/6/11 18:06,2020/6/11 18:06,1,0,0,装备学院
385,用户43817,2020/6/11 18:06,2020/6/11 18:06,1,0,0,装备学院
386,用户43818,2020/6/11 18:06,2020/6/11 18:06,1,0,0,装甲兵工程学院
387,用户43819,2020/6/11 18:06,2020/6/11 18:06,1,0,0,装甲兵工程学院
388,用户43820,2020/6/11 18:06,2020/6/11 18:06,1,0,0,装甲兵工程学院
389,用户43821,2020/6/11 18:06,2020/6/11 18:06,1,0,0,北华航天工业学院
390,用户43822,2020/6/11 18:06,2020/6/11 18:06,1,0,0,北华航天工业学院
391,用户43815,2020/6/11 18:06,2020/6/11 18:06,1,0,0,装备学院
392,用户43812,2020/6/11 18:06,2020/6/11 18:06,1,0,0,中国石油大学（北京）
393,用户43813,2020/6/11 18:06,2020/6/11 18:06,1,0,0,中国石油大学（北京）
394,用户43814,2020/6/11 18:06,2020/6/11 18:06,1,0,0,中央司法警官学院
395,用户43807,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国民航大学理学院
396,用户43808,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国民航大学理学院
397,用户43809,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国民航大学理学院
398,用户43810,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国人民武装警察部队学院
399,用户43811,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国石油大学（北京）
400,用户43806,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国民航大学理学院
401,用户43800,2020/6/11 18:05,2020/6/11 18:05,1,0,0,长治学院
402,用户43801,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国传媒大学
403,用户43802,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国地质大学(北京)
404,用户43803,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国地质大学(北京)
405,用户43804,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国地质大学(北京)
406,用户43805,2020/6/11 18:05,2020/6/11 18:05,1,0,0,中国民航大学
407,用户43799,2020/6/11 18:05,2020/6/11 18:05,1,0,0,长安大学
408,用户43794,2020/6/11 18:05,2020/6/11 18:05,1,0,0,杨凌职业技术学院
409,用户43795,2020/6/11 18:05,2020/6/11 18:05,1,0,0,榆林学院
410,用户43796,2020/6/11 18:05,2020/6/11 18:05,1,0,0,运城学院
411,用户43797,2020/6/11 18:05,2020/6/11 18:05,1,0,0,运城学院
412,用户43798,2020/6/11 18:05,2020/6/11 18:05,1,0,0,长安大学
413,用户43791,2020/6/11 18:05,2020/6/11 18:05,1,0,0,杨凌职业技术学院
414,用户43792,2020/6/11 18:05,2020/6/11 18:05,1,0,0,杨凌职业技术学院
415,用户43793,2020/6/11 18:05,2020/6/11 18:05,1,0,0,杨凌职业技术学院
416,用户43789,2020/6/11 18:05,2020/6/11 18:05,1,0,0,燕山大学
417,用户43790,2020/6/11 18:05,2020/6/11 18:05,1,0,0,杨凌职业技术学院
418,用户43783,2020/6/11 18:05,2020/6/11 18:05,1,0,0,新疆乌鲁木齐职业大学
419,用户43784,2020/6/11 18:05,2020/6/11 18:05,1,0,0,邢台学院
420,用户43785,2020/6/11 18:05,2020/6/11 18:05,1,0,0,邢台学院
421,用户43786,2020/6/11 18:05,2020/6/11 18:05,1,0,0,邢台学院
422,用户43787,2020/6/11 18:05,2020/6/11 18:05,1,0,0,延安大学
423,用户43788,2020/6/11 18:05,2020/6/11 18:05,1,0,0,延安大学
424,用户43778,2020/6/11 18:05,2020/6/11 18:05,1,0,0,咸阳师范学院
425,用户43779,2020/6/11 18:05,2020/6/11 18:05,1,0,0,咸阳师范学院
426,用户43780,2020/6/11 18:05,2020/6/11 18:05,1,0,0,咸阳职业技术学院
427,用户43781,2020/6/11 18:05,2020/6/11 18:05,1,0,0,咸阳职业技术学院
428,用户43782,2020/6/11 18:05,2020/6/11 18:05,1,0,0,新疆乌鲁木齐职业大学
429,用户43776,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北农林科技大学
430,用户43777,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北师范大学
431,用户43775,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北农林科技大学
432,用户43773,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北农林科技大学
433,用户43774,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北农林科技大学
434,用户43767,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北工业大学
435,用户43768,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北工业大学
436,用户43769,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北工业大学
437,用户43770,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北民族大学
438,用户43771,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北民族大学
439,用户43772,2020/6/11 18:05,2020/6/11 18:05,1,0,0,西北民族大学
440,用户43758,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安铁路职业技术学院
441,用户43759,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安邮电大学
442,用户43760,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安邮电大学
443,用户43761,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安职业技术学院
444,用户43762,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安职业技术学院
445,用户43763,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西北工业大学
446,用户43764,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西北工业大学
447,用户43757,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安欧亚学院
448,用户43753,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安理工大学
449,用户43754,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安理工大学
450,用户43755,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安理工大学
451,用户43756,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安理工大学
452,用户43749,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安建筑科技大学
453,用户43750,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安建筑科技大学
454,用户43751,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安交通大学
455,用户43752,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安交通大学
456,用户43748,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安航空职业技术学院
457,用户43742,2020/6/11 18:04,2020/6/11 18:04,1,0,0,乌鲁木齐职业大学
458,用户43743,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安财经学院
459,用户43744,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安电力高等专科学校
460,用户43745,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安电子科技大学
461,用户43746,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安电子科技大学
462,用户43747,2020/6/11 18:04,2020/6/11 18:04,1,0,0,西安航空学院
463,用户43741,2020/6/11 18:04,2020/6/11 18:04,1,0,0,天水师范学院
464,用户43738,2020/6/11 18:04,2020/6/11 18:04,1,0,0,天津师范大学
465,用户43739,2020/6/11 18:04,2020/6/11 18:04,1,0,0,天津师范大学
466,用户43740,2020/6/11 18:04,2020/6/11 18:04,1,0,0,0
467,用户43733,2020/6/11 18:04,2020/6/11 18:04,1,0,0,太原理工大学
468,用户43734,2020/6/11 18:04,2020/6/11 18:04,1,0,0,天津科技大学
469,用户43735,2020/6/11 18:04,2020/6/11 18:04,1,0,0,天津科技大学
470,用户43736,2020/6/11 18:04,2020/6/11 18:04,1,0,0,天津农学院
471,用户43737,2020/6/11 18:04,2020/6/11 18:04,1,0,0,天津商业大学
472,用户43728,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原科技大学
473,用户43729,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原理工大学
474,用户43730,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原理工大学
475,用户43731,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原理工大学
476,用户43732,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原理工大学
477,用户43725,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原科技大学
478,用户43726,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原科技大学
479,用户43727,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原科技大学
480,用户43723,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原工业学院
481,用户43724,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原工业学院
482,用户43717,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
483,用户43718,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
484,用户43719,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
485,用户43720,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
486,用户43721,2020/6/11 18:03,2020/6/11 18:03,1,0,0,首都师范大学
487,用户43722,2020/6/11 18:03,2020/6/11 18:03,1,0,0,太原大学外语师范学院
488,用户43711,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
489,用户43712,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
490,用户43713,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
491,用户43714,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
492,用户43715,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
493,用户43716,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄学院
494,用户43709,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄铁道大学
495,用户43710,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄铁道大学
496,用户43705,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西邮电职业技术学院
497,用户43706,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西中医学院
498,用户43707,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄经济学院
499,用户43708,2020/6/11 18:03,2020/6/11 18:03,1,0,0,石家庄铁道大学
500,用户43701,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西省西安市西北工业大学
501,用户43702,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西师范大学
502,用户43703,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西师范大学
503,用户43704,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西邮电职业技术学院
504,用户43695,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西国际商贸学院
505,用户43696,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西交通职业技术学院
506,用户43697,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西科技大学
507,用户43698,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西科技大学
508,用户43699,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西能源职业技术学院
509,用户43700,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西能源职业技术学院
510,用户43693,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西国防工业职业技术学院
511,用户43694,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西国际商贸学院
512,用户43689,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西职业技术学院
513,用户43690,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西职业技术学院
514,用户43691,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西国防工业职业技术学院
515,用户43692,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陕西国防工业职业技术学院
516,用户43685,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西省财政税务专科学校
517,用户43686,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西师范大学
518,用户43687,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西长治学院
519,用户43688,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西长治学院
520,用户43684,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西农业大学
521,用户43678,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西金融职业学院
522,用户43679,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西金融职业学院
523,用户43680,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西农业大学
524,用户43681,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西农业大学
525,用户43682,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西农业大学
526,用户43683,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西农业大学
527,用户43677,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西机电职业技术学院
528,用户43672,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西财税专科学校
529,用户43673,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西大同大学
530,用户43674,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西大学商务学院
531,用户43675,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西大学商务学院
532,用户43676,2020/6/11 18:03,2020/6/11 18:03,1,0,0,山西大学商务学院
533,用户43669,2020/6/11 18:03,2020/6/11 18:03,1,0,0,宁夏大学
534,用户43670,2020/6/11 18:03,2020/6/11 18:03,1,0,0,清华大学
535,用户43671,2020/6/11 18:03,2020/6/11 18:03,1,0,0,清华大学
536,用户43666,2020/6/11 18:03,2020/6/11 18:03,1,0,0,宁夏大学
537,用户43667,2020/6/11 18:03,2020/6/11 18:03,1,0,0,宁夏大学
538,用户43668,2020/6/11 18:03,2020/6/11 18:03,2,0,0,宁夏大学
539,用户43661,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古农业大学
540,用户43662,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古农业大学
541,用户43663,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古农业大学
542,用户43664,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古农业大学
543,用户43665,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古师范大学
544,用户43655,2020/6/11 18:03,2020/6/11 18:03,1,0,0,南开大学
545,用户43656,2020/6/11 18:03,2020/6/11 18:03,1,0,0,南开大学
546,用户43657,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古财经大学
547,用户43658,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古大学
548,用户43659,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古科技大学
549,用户43660,2020/6/11 18:03,2020/6/11 18:03,1,0,0,内蒙古科技大学
550,用户43653,2020/6/11 18:03,2020/6/11 18:03,1,0,0,陇东学院
551,用户43654,2020/6/11 18:03,2020/6/11 18:03,1,0,0,南开大学
552,用户43642,2020/6/11 18:01,2020/6/11 18:01,1,0,0,廊坊职业技术学院
553,用户43643,2020/6/11 18:01,2020/6/11 18:01,1,0,0,廊坊职业技术学院
554,用户43644,2020/6/11 18:01,2020/6/11 18:01,1,0,0,廊坊职业技术学院
555,用户43645,2020/6/11 18:01,2020/6/11 18:01,1,0,0,廊坊职业技术学院
556,用户43646,2020/6/11 18:01,2020/6/11 18:01,1,0,0,陇东学院
557,用户43639,2020/6/11 18:01,2020/6/11 18:01,1,0,0,廊坊燕京职业技术学院
558,用户43640,2020/6/11 18:01,2020/6/11 18:01,1,0,0,廊坊燕京职业技术学院
559,用户43641,2020/6/11 18:01,2020/6/11 18:01,1,0,0,廊坊燕京职业技术学院
560,用户43637,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州理工大学
561,用户43638,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州理工大学
562,用户43631,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州大学
563,用户43632,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州大学
564,用户43633,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州工业学院
565,用户43634,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州工业学院
566,用户43635,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州交通大学
567,用户43636,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州理工大学
568,用户43626,2020/6/11 18:01,2020/6/11 18:01,1,0,0,晋城职业技术学院
569,用户43627,2020/6/11 18:01,2020/6/11 18:01,1,0,0,晋城职业技术学院
570,用户43628,2020/6/11 18:01,2020/6/11 18:01,1,0,0,晋城职业技术学院
571,用户43629,2020/6/11 18:01,2020/6/11 18:01,1,0,0,空军工程大学
572,用户43630,2020/6/11 18:01,2020/6/11 18:01,1,0,0,兰州城市学院
573,用户43623,2020/6/11 18:01,2020/6/11 18:01,1,0,0,华北科技学院
574,用户43624,2020/6/11 18:01,2020/6/11 18:01,1,0,0,华北科技学院
575,用户43625,2020/6/11 18:01,2020/6/11 18:01,1,0,0,晋城职业技术学院
576,用户43621,2020/6/11 18:01,2020/6/11 18:01,1,0,0,华北科技学院
577,用户43622,2020/6/11 18:01,2020/6/11 18:01,1,0,0,华北科技学院
578,用户43615,2020/6/11 18:01,2020/6/11 18:01,1,0,0,衡水学院
579,用户43616,2020/6/11 18:01,2020/6/11 18:01,1,0,0,衡水学院
580,用户43617,2020/6/11 18:01,2020/6/11 18:01,1,0,0,华北电力大学
581,用户43618,2020/6/11 18:01,2020/6/11 18:01,1,0,0,华北电力大学
582,用户43619,2020/6/11 18:01,2020/6/11 18:01,1,0,0,华北科技学院
583,用户43620,2020/6/11 18:01,2020/6/11 18:01,1,0,0,华北科技学院
584,用户43609,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
585,用户43610,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
586,用户43611,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
587,用户43612,2020/6/11 18:01,2020/6/11 18:01,1,0,0,衡水学院
588,用户43613,2020/6/11 18:01,2020/6/11 18:01,1,0,0,衡水学院
589,用户43614,2020/6/11 18:01,2020/6/11 18:01,1,0,0,衡水学院
590,用户43607,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
591,用户43608,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
592,用户43604,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
593,用户43605,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
594,用户43606,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
595,用户43599,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
596,用户43600,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
597,用户43601,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
598,用户43602,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
599,用户43603,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
600,用户43593,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河北师范大学
601,用户43594,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河北师范大学
602,用户43595,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河北师范大学
603,用户43596,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河北师范大学
604,用户43597,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河北司法警官职业学院
605,用户43598,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河西学院
606,用户43591,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河北省邯郸学院
607,用户43592,2020/6/11 18:01,2020/6/11 18:01,1,0,0,河北省邯郸学院
608,用户43588,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北民族师范学院
609,用户43589,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北民族师范学院
610,用户43590,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北省邯郸市邯郸职业技术学院
611,用户43583,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北工业大学
612,用户43584,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北工业大学
613,用户43585,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北工业大学
614,用户43586,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北工业大学
615,用户43587,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北金融学院
616,用户43582,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北工业大学
617,用户43575,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北大学
618,用户43576,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北大学
619,用户43577,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北大学
620,用户43578,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北大学
621,用户43579,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北工程大学
622,用户43580,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北工程大学
623,用户43581,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北工业大学
624,用户43569,2020/6/11 18:00,2020/6/11 18:00,1,0,0,汉中职业技术学院
625,用户43570,2020/6/11 18:00,2020/6/11 18:00,1,0,0,汉中职业技术学院
626,用户43571,2020/6/11 18:00,2020/6/11 18:00,1,0,0,汉中职业技术学院
627,用户43572,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北保定华北电力大学
628,用户43573,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北保定华北电力大学
629,用户43574,2020/6/11 18:00,2020/6/11 18:00,1,0,0,河北保定华北电力大学
630,用户43567,2020/6/11 18:00,2020/6/11 18:00,1,0,0,邯郸职业技术学院
631,用户43568,2020/6/11 18:00,2020/6/11 18:00,1,0,0,邯郸职业技术学院
632,用户43564,2020/6/11 18:00,2020/6/11 18:00,1,0,0,甘肃中医药大学
633,用户43565,2020/6/11 18:00,2020/6/11 18:00,1,0,0,甘肃中医药大学
634,用户43566,2020/6/11 18:00,2020/6/11 18:00,1,0,0,邯郸学院数学系
635,用户43559,2020/6/11 18:00,2020/6/11 18:00,1,0,0,甘肃民族师范学院
636,用户43560,2020/6/11 18:00,2020/6/11 18:00,1,0,0,甘肃农业大学
637,用户43561,2020/6/11 18:00,2020/6/11 18:00,1,0,0,甘肃中医学院
638,用户43562,2020/6/11 18:00,2020/6/11 18:00,1,0,0,甘肃中医学院
639,用户43563,2020/6/11 18:00,2020/6/11 18:00,1,0,0,甘肃中医学院
640,用户43558,2020/6/11 18:00,2020/6/11 18:00,1,0,0,甘肃联合大学
641,用户43552,2020/6/11 18:00,2020/6/11 18:00,1,0,0,东北大学
